n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
2000,0.1,4,250001004,270001004,0.026919985119709063,1.1265967499930412,2026-03-07 20:15:44
2000,0.1,5,250001005,270001005,0.024173039402784056,1.1860409590881318,2026-03-07 20:15:44
2000,0.1,7,250001007,270001007,0.023134495880476304,1.1164527090732008,2026-03-07 20:15:44
2000,0.1,6,250001006,270001006,0.03126911710636237,1.1630531249102205,2026-03-07 20:15:44
2000,0.1,8,250001008,270001008,0.024661075172718684,0.8707295418716967,2026-03-07 20:15:47
2000,0.1,9,250001009,270001009,0.0175855292161254,0.9065784998238087,2026-03-07 20:15:47
2000,0.1,12,250001012,270001012,0.019298911347936182,0.7960995419416577,2026-03-07 20:15:47
2000,0.1,10,250001010,270001010,0.022941444628293332,0.9298304161056876,2026-03-07 20:15:47
2000,0.1,11,250001011,270001011,0.01859105909726142,0.9464398750569671,2026-03-07 20:15:47
2000,0.1,13,250001013,270001013,0.028033001059814967,0.8318812081124634,2026-03-07 20:15:47
2000,0.1,15,250001015,270001015,0.025990303914082313,0.8494833749718964,2026-03-07 20:15:48
2000,0.1,14,250001014,270001014,0.04745035221201506,0.776932458858937,2026-03-07 20:15:48
2000,0.1,16,250001016,270001016,0.014715939493274563,0.6958404581528157,2026-03-07 20:15:49
2000,0.1,18,250001018,270001018,0.022308214605902713,0.6597380838356912,2026-03-07 20:15:49
2000,0.1,17,250001017,270001017,0.03036515237568201,0.6279779579490423,2026-03-07 20:15:49
2000,0.1,19,250001019,270001019,0.02348098580460389,0.564130499958992,2026-03-07 20:15:50
2000,0.2,6,250002006,270002006,0.004531815012415417,1.0098927081562579,2026-03-07 20:15:55
2000,0.2,4,250002004,270002004,0.009414523666477643,1.0444806658197194,2026-03-07 20:15:55
2000,0.2,1,250002001,270002001,0.01321418705708707,1.0170376249589026,2026-03-07 20:15:55
2000,0.2,0,250002000,270002000,0.00827952794067111,1.0525072908494622,2026-03-07 20:15:55
2000,0.2,2,250002002,270002002,0.00883773289860841,0.9969234999734908,2026-03-07 20:15:55
2000,0.2,3,250002003,270002003,0.014603844802305612,1.0735921249724925,2026-03-07 20:15:55
2000,0.2,7,250002007,270002007,0.01730799184057459,1.0202712090685964,2026-03-07 20:15:56
2000,0.2,5,250002005,270002005,0.01297318684272167,1.032672292087227,2026-03-07 20:15:56
2000,0.2,10,250002010,270002010,0.01200419821337601,0.8938155418727547,2026-03-07 20:15:58
2000,0.2,12,250002012,270002012,0.009731067637492338,0.8812898339238018,2026-03-07 20:15:58
2000,0.2,8,250002008,270002008,0.009421311497439319,0.8985216671135277,2026-03-07 20:15:58
2000,0.2,9,250002009,270002009,0.017731815641653003,0.9255902909208089,2026-03-07 20:15:58
