n_samples,epsilon,run_idx,data_seed,pms_mse,pms_runtime_s,timestamp
500,0.5,8,100005008,0.0,0.07910387497395277,2026-03-08 01:47:15
500,0.5,9,100005009,0.0,0.10309733403846622,2026-03-08 01:47:15
500,0.5,10,100005010,0.0,0.05727595905773342,2026-03-08 01:47:15
500,0.5,11,100005011,0.0,0.04770695813931525,2026-03-08 01:47:15
500,0.5,13,100005013,0.0,0.07429162506014109,2026-03-08 01:47:15
500,0.5,12,100005012,0.0,0.08146450016647577,2026-03-08 01:47:15
500,0.5,14,100005014,0.0,0.08302508410997689,2026-03-08 01:47:15
500,0.5,16,100005016,0.0,0.0824566250666976,2026-03-08 01:47:15
500,0.5,15,100005015,0.0,0.05966483289375901,2026-03-08 01:47:15
500,0.5,17,100005017,0.0,0.0504674999974668,2026-03-08 01:47:15
500,0.5,18,100005018,0.0,0.05176387494429946,2026-03-08 01:47:15
500,0.5,19,100005019,0.0,0.05629441584460437,2026-03-08 01:47:15
500,1.0,0,100010000,0.0,0.0597140840254724,2026-03-08 01:47:19
500,1.0,1,100010001,0.0,0.05661916616372764,2026-03-08 01:47:19
500,1.0,5,100010005,0.0,0.03187429113313556,2026-03-08 01:47:19
500,1.0,3,100010003,0.0,0.041997667169198394,2026-03-08 01:47:19
500,1.0,4,100010004,0.0,0.05299545801244676,2026-03-08 01:47:19
500,1.0,7,100010007,0.0,0.039946874836459756,2026-03-08 01:47:19
500,1.0,2,100010002,0.0,0.050943750189617276,2026-03-08 01:47:19
500,1.0,6,100010006,0.0,0.053081207908689976,2026-03-08 01:47:19
500,1.0,8,100010008,0.0,0.03934516594745219,2026-03-08 01:47:19
500,1.0,13,100010013,0.0,0.031849791994318366,2026-03-08 01:47:19
500,1.0,11,100010011,0.0,0.03204758418723941,2026-03-08 01:47:19
500,1.0,9,100010009,0.0,0.047520834021270275,2026-03-08 01:47:19
500,1.0,12,100010012,0.0,0.05163920810446143,2026-03-08 01:47:19
500,1.0,14,100010014,0.0,0.05164833413437009,2026-03-08 01:47:19
500,1.0,10,100010010,0.0,0.07067187502980232,2026-03-08 01:47:19
500,1.0,15,100010015,0.0,0.05032754107378423,2026-03-08 01:47:19
500,1.0,16,100010016,0.0,0.04853845783509314,2026-03-08 01:47:19
500,1.0,17,100010017,0.0,0.04037654213607311,2026-03-08 01:47:19
500,1.0,18,100010018,0.0,0.03998645814135671,2026-03-08 01:47:19
500,1.0,19,100010019,0.0,0.039347791811451316,2026-03-08 01:47:19
1000,0.1,4,150001004,0.0,0.20290858298540115,2026-03-08 01:47:23
1000,0.1,5,150001005,0.0,0.19667791691608727,2026-03-08 01:47:23
1000,0.1,0,150001000,0.0,0.16520150005817413,2026-03-08 01:47:23
1000,0.1,3,150001003,0.0,0.19021954108029604,2026-03-08 01:47:23
1000,0.1,6,150001006,0.0,0.1910280839074403,2026-03-08 01:47:23
1000,0.1,7,150001007,0.0,0.19555866718292236,2026-03-08 01:47:23
1000,0.1,1,150001001,0.0,0.17320820805616677,2026-03-08 01:47:23
1000,0.1,2,150001002,0.0,0.20608625002205372,2026-03-08 01:47:23
1000,0.1,10,150001010,0.0,0.19793987507000566,2026-03-08 01:47:24
