Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.1,7,48,0.3261553616920538,0.48055074291657174,67.63070864513978,0.4633667469024658,2025-12-07 00:01:32
DP-GRAMS-C,0.1,8,49,0.3092761837372892,0.4816341330037273,77.22283092822038,0.4552297592163086,2025-12-07 00:01:32
DP-GRAMS-C,0.1,9,50,0.35610428117452203,0.4904688163537314,45.6491982118042,0.5089089870452881,2025-12-07 00:01:32
DP-GRAMS-C,0.1,10,51,0.31113986523951825,0.4662890069837483,75.6338079265948,0.4913158416748047,2025-12-07 00:01:32
DP-GRAMS-C,0.1,12,53,0.3623434001059099,0.4847383146964426,50.89244452398462,0.45622873306274414,2025-12-07 00:01:32
DP-GRAMS-C,0.1,11,52,0.3328412429326138,0.48228001981303054,69.46692983756768,0.49103784561157227,2025-12-07 00:01:32
DP-GRAMS-C,0.1,15,56,0.3438412807820583,0.5090055983961034,66.16355973462609,0.4172098636627197,2025-12-07 00:01:32
DP-GRAMS-C,0.1,13,54,0.2878889442650644,0.442550151908183,122.49801615072916,0.46733903884887695,2025-12-07 00:01:32
DP-GRAMS-C,0.1,14,55,0.3310483100388348,0.48214190611916924,70.00624902502076,0.4635939598083496,2025-12-07 00:01:32
DP-GRAMS-C,0.1,16,57,0.3175545084887793,0.4835317009588043,78.47782962220425,0.3529191017150879,2025-12-07 00:01:33
DP-GRAMS-C,0.1,17,58,0.2828474619121244,0.449087337337696,96.80909706331218,0.33245205879211426,2025-12-07 00:01:33
DP-GRAMS-C,0.1,18,59,0.3332926270242371,0.4708829671409506,70.01861211195792,0.306394100189209,2025-12-07 00:01:33
DP-GRAMS-C,0.1,19,60,0.35717350067664283,0.4911975715012014,46.66147268390522,0.2899761199951172,2025-12-07 00:01:33
DP-GRAMS-C,1.0,0,41,0.3646555936857524,0.4834662646505781,68.64202034059721,0.4817793369293213,2025-12-07 00:01:40
DP-GRAMS-C,1.0,3,44,0.3503925937112506,0.5093746348812703,75.01145338717265,0.43367505073547363,2025-12-07 00:01:40
DP-GRAMS-C,1.0,1,42,0.325163370056487,0.465496801864967,66.23226185128777,0.4855639934539795,2025-12-07 00:01:40
DP-GRAMS-C,1.0,2,43,0.2759509329743052,0.4368434848130338,76.65034076537943,0.49869489669799805,2025-12-07 00:01:40
DP-GRAMS-C,1.0,6,47,0.40914904973029187,0.5272432558733671,52.823676357991395,0.4531252384185791,2025-12-07 00:01:40
DP-GRAMS-C,1.0,4,45,0.3291473523997389,0.4651288717686786,52.149368888891274,0.5200159549713135,2025-12-07 00:01:40
DP-GRAMS-C,1.0,5,46,0.4187992158393257,0.5354428734072839,50.160193798436275,0.5324480533599854,2025-12-07 00:01:40
DP-GRAMS-C,1.0,7,48,0.2974482659111428,0.46352046600715985,69.40462170339033,0.4799799919128418,2025-12-07 00:01:40
DP-GRAMS-C,1.0,8,49,0.33499818440114537,0.49153384851433135,66.95392430067433,0.4982609748840332,2025-12-07 00:01:40
DP-GRAMS-C,1.0,9,50,0.3511440371067455,0.4818102732405581,46.125788081459994,0.4330108165740967,2025-12-07 00:01:40
DP-GRAMS-C,1.0,10,51,0.33750234301883236,0.4780977953705833,61.44081368197753,0.45383310317993164,2025-12-07 00:01:40
DP-GRAMS-C,1.0,12,53,0.36903961310183636,0.5190519992246639,72.55935475017517,0.43691515922546387,2025-12-07 00:01:40
DP-GRAMS-C,1.0,13,54,0.2852282852213832,0.44376114936692534,107.78450850454949,0.4154958724975586,2025-12-07 00:01:40
DP-GRAMS-C,1.0,11,52,0.3098695057472386,0.4647296750034743,82.9346065194188,0.48145389556884766,2025-12-07 00:01:40
DP-GRAMS-C,1.0,14,55,0.33831377705665944,0.48564270150417244,70.1036708757862,0.4605541229248047,2025-12-07 00:01:40
DP-GRAMS-C,1.0,15,56,0.34453245922194486,0.5094320571241632,65.99405714432766,0.46489524841308594,2025-12-07 00:01:40
DP-GRAMS-C,1.0,16,57,0.3211630084816858,0.48237060159850603,72.8588063651952,0.341994047164917,2025-12-07 00:01:41
DP-GRAMS-C,1.0,17,58,0.2856653591415202,0.4512376348157908,96.44995044970155,0.3303990364074707,2025-12-07 00:01:41
DP-GRAMS-C,1.0,19,60,0.4149305079752361,0.5307111594429367,49.71948275195613,0.3015313148498535,2025-12-07 00:01:41
DP-GRAMS-C,1.0,18,59,0.35137030985992107,0.4896692053539112,65.02684811721909,0.3260941505432129,2025-12-07 00:01:41
DP-GRAMS-C,0.001,0,41,0.15306788236929547,0.2679733976573643,267.6901380833294,0.5145139694213867,2025-12-07 00:02:14
DP-GRAMS-C,0.001,1,42,0.1611922781182484,0.28870553353964035,271.4101047929415,0.45447707176208496,2025-12-07 00:02:15
DP-GRAMS-C,0.001,2,43,0.1430692515317041,0.23480161700795335,308.43265031520957,0.43621206283569336,2025-12-07 00:02:15
