Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-KMeans,0.1,6,1047,0.021777428304290053,0.14399509282904738,1175.3624835093422,0.5166797637939453,2025-12-07 00:01:36
DP-KMeans,0.1,7,1048,0.06801993983510479,0.1752058568190667,1030.7714008334187,0.5223278999328613,2025-12-07 00:01:36
DP-KMeans,0.1,8,1049,0.010041720267501532,0.1002974456196475,1122.7998871824084,0.4423809051513672,2025-12-07 00:01:36
DP-KMeans,0.1,9,1050,0.09554851699644949,0.20538163267826767,1015.2441547771205,0.4784250259399414,2025-12-07 00:01:36
DP-KMeans,0.1,11,1052,0.0647511398297431,0.19906957823607127,1028.7532591697025,0.47577500343322754,2025-12-07 00:01:36
DP-KMeans,0.1,13,1054,0.07608165507185942,0.17762502844283404,1081.3454458254328,0.47339582443237305,2025-12-07 00:01:36
DP-KMeans,0.1,14,1055,0.0321773797964578,0.18457630491513954,1041.775263647988,0.4513370990753174,2025-12-07 00:01:36
DP-KMeans,0.1,12,1053,0.15167946965950893,0.2566951891354034,1061.499911812391,0.5570878982543945,2025-12-07 00:01:36
DP-KMeans,0.1,10,1051,0.06789814037641378,0.13794820733777,1012.0691913147817,0.6026690006256104,2025-12-07 00:01:36
DP-KMeans,0.1,15,1056,0.08421287989446569,0.2179101158815004,1044.3219970573941,0.5062370300292969,2025-12-07 00:01:37
DP-KMeans,0.1,16,1057,0.11559024643608923,0.23345486871330604,1024.8955953847576,0.4286489486694336,2025-12-07 00:01:37
DP-KMeans,0.1,17,1058,0.07948220335203104,0.1640909178791763,1021.0536962437516,0.37764716148376465,2025-12-07 00:01:37
DP-KMeans,0.1,19,1060,0.0029535557577847296,0.07553303556414306,1040.7524993217894,0.3524351119995117,2025-12-07 00:01:37
DP-KMeans,0.1,18,1059,0.033031762234475806,0.1433416212052821,847.197281899892,0.39113807678222656,2025-12-07 00:01:37
DP-KMeans,1.0,2,1043,0.0,0.0,913.7852953281696,0.3953220844268799,2025-12-07 00:01:44
DP-KMeans,1.0,1,1042,-9.858588924716587e-08,0.0009304935787301771,887.7945494851922,0.45590925216674805,2025-12-07 00:01:44
DP-KMeans,1.0,0,1041,0.08343702718190313,0.20587895970797288,805.8863462053081,0.4953169822692871,2025-12-07 00:01:44
DP-KMeans,1.0,5,1046,0.07454022541538934,0.15277247749249862,865.8992061261946,0.28997802734375,2025-12-07 00:01:44
