Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,1.0,17,58,0.3095014815071508,0.46229065737108804,75.87739408088268,3.9871814250946045,2026-01-28 05:40:08
DP-GRAMS-C,1.0,18,59,0.3040871691955222,0.4489402386823101,64.50905759490584,4.092410326004028,2026-01-28 05:40:12
DP-GRAMS-C,1.0,19,60,0.30218838751774374,0.4517572211402531,65.73488766227634,4.058462381362915,2026-01-28 05:40:12
DP-GRAMS-C,0.001,0,41,0.08689128613768937,0.19791609756925516,339.1775946972806,4.393231153488159,2026-01-28 06:08:42
DP-GRAMS-C,0.001,1,42,0.1515091960983917,0.27847100073072784,284.9388116589858,4.42158055305481,2026-01-28 06:08:42
DP-GRAMS-C,0.001,2,43,0.16267067296550167,0.26081071943205847,322.08944607006225,3.916475534439087,2026-01-28 06:08:46
DP-GRAMS-C,0.001,3,44,0.11129290464952844,0.23485404192186304,316.8292157306654,3.897482395172119,2026-01-28 06:08:46
DP-GRAMS-C,0.001,4,45,0.09669154502505695,0.20781513328911988,399.74936484853725,3.829479217529297,2026-01-28 06:08:50
DP-GRAMS-C,0.001,5,46,0.052103919062384596,0.1765729968092007,329.64839132071336,3.8815367221832275,2026-01-28 06:08:50
DP-GRAMS-C,0.001,6,47,0.1336855959507314,0.2303832021530845,357.1429739756513,3.858062267303467,2026-01-28 06:08:54
DP-GRAMS-C,0.001,7,48,0.11286601720544089,0.20627619445768178,345.21740812629196,3.8743157386779785,2026-01-28 06:08:54
DP-GRAMS-C,0.001,8,49,0.1342283756078237,0.23312202799002765,333.8278225299532,3.903548240661621,2026-01-28 06:08:57
DP-GRAMS-C,0.001,9,50,0.13243400398179728,0.22569407377984985,349.52266480586457,3.933577060699463,2026-01-28 06:08:58
DP-GRAMS-C,0.001,10,51,0.1147569545550026,0.21946979371568312,344.75348019982005,3.832941770553589,2026-01-28 06:09:01
DP-GRAMS-C,0.001,11,52,0.06964572571672249,0.16557337811243775,387.34763241528765,3.822246551513672,2026-01-28 06:09:01
DP-GRAMS-C,0.001,12,53,0.10690112100955315,0.25354381843195506,318.38414471760376,3.84645676612854,2026-01-28 06:09:05
DP-GRAMS-C,0.001,13,54,0.11115744149871604,0.20558638549153863,352.843575268994,3.8233649730682373,2026-01-28 06:09:05
DP-GRAMS-C,0.001,14,55,0.05030355307485324,0.1603210399114044,330.5308346861999,3.8011507987976074,2026-01-28 06:09:09
DP-GRAMS-C,0.001,15,56,0.112773530242407,0.21354529858562557,347.3960842433947,3.774378776550293,2026-01-28 06:09:09
DP-GRAMS-C,0.001,16,57,0.06412006753431995,0.20650772040129264,370.24230361703997,3.794696092605591,2026-01-28 06:09:13
DP-GRAMS-C,0.001,17,58,0.08993191599352297,0.20769065551296,354.3994261273432,3.7834150791168213,2026-01-28 06:09:13
DP-GRAMS-C,0.001,18,59,0.09967763645306332,0.2366482573700689,292.19140792446694,3.840301752090454,2026-01-28 06:09:17
DP-GRAMS-C,0.001,19,60,0.1251244005591447,0.22883125476283275,298.729208386291,3.8121418952941895,2026-01-28 06:09:17
DP-GRAMS-C,0.01,1,42,0.26211104792112744,0.43551192278240636,84.25579590281558,3.93430495262146,2026-01-28 06:09:31
DP-GRAMS-C,0.01,0,41,0.31413042141892,0.4556700402136235,67.30629180321122,3.9507768154144287,2026-01-28 06:09:31
DP-GRAMS-C,0.01,2,43,0.28498872394372043,0.4462376498179315,69.14472450563895,3.8133387565612793,2026-01-28 06:09:35
DP-GRAMS-C,0.01,3,44,0.33939688068009816,0.4784371684778462,63.20845870077435,3.866149663925171,2026-01-28 06:09:35
DP-GRAMS-C,0.01,4,45,0.2759880805528896,0.42279549422113083,77.58915625222235,3.849205255508423,2026-01-28 06:09:39
DP-GRAMS-C,0.01,5,46,0.32485734763003654,0.4672668610490908,77.774611940714,3.8796656131744385,2026-01-28 06:09:39
DP-GRAMS-C,0.01,6,47,0.3454121477187463,0.49057053639545745,84.44822839154679,3.8603601455688477,2026-01-28 06:09:42
DP-GRAMS-C,0.01,7,48,0.38655988664161317,0.5151713119826811,64.294748483165,3.8158068656921387,2026-01-28 06:09:43
DP-GRAMS-C,0.01,8,49,0.2741828709587412,0.44048975086229464,115.09399990441246,3.879300117492676,2026-01-28 06:09:46
DP-GRAMS-C,0.01,9,50,0.3227155298391714,0.4538853272608991,83.99863364408492,3.854510545730591,2026-01-28 06:09:46
DP-GRAMS-C,0.01,10,51,0.2891268911847184,0.4395441010471819,79.87538008799268,3.819629430770874,2026-01-28 06:09:50
DP-GRAMS-C,0.01,11,52,0.26933744445852925,0.4262773271404919,87.57670277473069,3.86555552482605,2026-01-28 06:09:50
DP-GRAMS-C,0.01,12,53,0.3505118431526431,0.47965161610137075,76.8210411485215,3.847799777984619,2026-01-28 06:09:54
DP-GRAMS-C,0.01,13,54,0.31985331728380617,0.453240712508526,60.83134413963393,3.8316128253936768,2026-01-28 06:09:54
DP-GRAMS-C,0.01,14,55,0.33649878404524936,0.4727668898770848,61.96975813254594,3.8565568923950195,2026-01-28 06:09:58
DP-GRAMS-C,0.01,15,56,0.32339576590702057,0.46797094843887377,91.7580577562408,3.861220598220825,2026-01-28 06:09:58
DP-GRAMS-C,0.01,16,57,0.3145853349433422,0.4924619927392159,113.4023919279045,3.840599298477173,2026-01-28 06:10:02
DP-GRAMS-C,0.01,17,58,0.3106200698096614,0.4539231110606064,62.70414215634152,3.840714454650879,2026-01-28 06:10:02
DP-GRAMS-C,0.01,18,59,0.28893448321838894,0.44177523706983923,85.3156748800449,3.8473057746887207,2026-01-28 06:10:06
DP-GRAMS-C,0.01,19,60,0.3398731286616265,0.4882301956314988,106.64299003639738,3.858135938644409,2026-01-28 06:10:06
DP-GRAMS-C,0.1,0,41,0.3103668872575333,0.4570876789342946,85.30307682707044,3.9402999877929688,2026-01-28 06:10:19
DP-GRAMS-C,0.1,1,42,0.2914628245250576,0.4505198839500591,70.75870626302799,3.956275463104248,2026-01-28 06:10:20
DP-GRAMS-C,0.1,2,43,0.27731435895939216,0.4314210462472598,82.0938516020503,3.833207130432129,2026-01-28 06:10:23
DP-GRAMS-C,0.1,3,44,0.34714359639110964,0.48470151294924035,101.82788959449414,3.824608325958252,2026-01-28 06:10:23
DP-GRAMS-C,0.1,4,45,0.29594062465466014,0.4457733599160906,72.18695203535353,3.80664324760437,2026-01-28 06:10:27
DP-GRAMS-C,0.1,5,46,0.34042530721375314,0.47532215579693443,71.0494279484416,3.8331775665283203,2026-01-28 06:10:27
DP-GRAMS-C,0.1,6,47,0.34293027835240364,0.4700396279424541,66.34266217486791,3.860258102416992,2026-01-28 06:10:31
